2014;19;2;2014.05.12.;216;106 800 UAH;699;2 980 UAH;10225;200 UAH;31812;185 UAH;65485;0 UAH;1;1;1;1;1;1;2;1;1;1;1;2;2;+2
2014;19;1;2014.05.08.;0;0 UAH;1;6 970 765 UAH;12;104 035 UAH;206;6 060 UAH;1900;1 260 UAH;1;1;1;X;2;1;X;1;1;1;X;1;1;+1
2014;18;2;2014.05.05.;0;0 UAH;0;0 UAH;11;138 745 UAH;195;7 825 UAH;2245;1 305 UAH;2;1;2;1;2;2;2;1;2;2;1;1;X;+1
2014;18;1;2014.05.01.;0;0 UAH;0;0 UAH;3;198 620 UAH;43;13 855 UAH;275;4 155 UAH;2;2;2;1;1;2;2;2;X;X;1;2;2;+1
2014;17;2;2014.04.28.;0;0 UAH;0;0 UAH;13;106 130 UAH;160;8 625 UAH;1564;1 690 UAH;1;X;1;X;X;1;2;2;X;1;2;2;1;+2
2014;17;1;2014.04.25.;0;0 UAH;0;0 UAH;4;119 475 UAH;105;4 550 UAH;901;1 015 UAH;1;1;X;1;1;2;X;1;1;1;1;2;1;+1
2014;16;2;2014.04.21.;4;2 196 625 UAH;4;390 510 UAH;192;12 205 UAH;1806;910 UAH;9513;330 UAH;1;X;X;2;1;2;2;1;X;1;2;2;1;+1
2014;16;1;2014.04.17.;0;0 UAH;0;0 UAH;0;0 UAH;40;17 390 UAH;516;2 585 UAH;1;1;X;1;1;2;X;1;X;2;2;1;1;+2
2014;15;2;2014.04.14.;31;478 795 UAH;26;91 165 UAH;1306;1 330 UAH;10271;170 UAH;33391;100 UAH;X;1;1;1;1;2;1;1;1;2;1;2;1;+1
2014;15;1;2014.04.10.;0;0 UAH;0;0 UAH;8;103 315 UAH;123;6 720 UAH;1013;1 565 UAH;1;1;1;1;2;1;2;2;2;1;X;1;2;+1
2014;14;2;2014.04.07.;0;0 UAH;0;0 UAH;10;133 275 UAH;338;3 945 UAH;3388;755 UAH;1;2;1;1;X;1;X;2;X;1;1;2;1;+1
2014;14;1;2014.04.04.;6;1 946 475 UAH;5;307 875 UAH;217;5 130 UAH;2164;515 UAH;10025;215 UAH;1;1;X;2;2;1;1;X;1;1;2;1;1;+2
2014;13;2;2014.03.31.;0;0 UAH;0;0 UAH;21;67 920 UAH;418;3 410 UAH;4279;640 UAH;X;X;1;2;1;1;2;1;2;1;X;X;1;+1
2014;13;1;2014.03.27.;1;43 825 380 UAH;13;804 760 UAH;371;7 145 UAH;3467;765 UAH;17670;290 UAH;1;1;2;X;1;2;1;2;1;1;1;1;1;+1
2014;12;2;2014.03.24.;0;0 UAH;0;0 UAH;22;117 285 UAH;317;8 140 UAH;3185;1 555 UAH;2;2;1;1;X;1;2;2;2;2;2;2;X;+2
2014;12;1;2014.03.21.;0;0 UAH;0;0 UAH;2;728 195 UAH;34;42 835 UAH;348;8 020 UAH;1;2;X;1;X;1;X;2;1;1;X;2;2;+X
2014;11;2;2014.03.17.;0;0 UAH;0;0 UAH;5;352 525 UAH;60;29 375 UAH;569;5 935 UAH;2;2;2;X;1;1;2;2;2;2;1;2;2;+2
2014;11;1;2014.03.14.;0;0 UAH;1;7 336 890 UAH;23;58 135 UAH;239;5 595 UAH;2082;1 230 UAH;1;1;X;2;X;1;X;2;1;1;1;2;2;+X
2014;10;2;2014.03.10.;0;0 UAH;0;0 UAH;13;136 100 UAH;175;10 110 UAH;1766;1 920 UAH;2;1;X;X;X;2;2;2;1;1;1;1;2;+1
2014;10;1;2014.03.06.;0;0 UAH;0;0 UAH;1;1 013 035 UAH;43;23 560 UAH;573;3 390 UAH;2;2;1;X;X;X;X;1;2;2;1;1;1;+1
2014;9;2;2014.03.03.;0;0 UAH;0;0 UAH;2;691 635 UAH;66;20 960 UAH;594;4 465 UAH;2;1;1;X;X;1;1;1;X;X;2;1;X;+2
2014;9;1;2014.02.28.;1;25 202 260 UAH;2;2 858 495 UAH;66;26 365 UAH;636;2 735 UAH;3823;870 UAH;2;X;2;X;X;1;1;1;X;X;2;1;1;+2
2014;8;2;2014.02.24.;0;0 UAH;0;0 UAH;3;1 049 785 UAH;80;25 670 UAH;1013;3 885 UAH;1;X;2;1;X;2;2;X;2;X;1;1;1;+1
2014;8;1;2014.02.21.;0;0 UAH;0;0 UAH;0;0 UAH;11;99 595 UAH;173;12 140 UAH;2;2;X;1;2;2;1;2;2;X;X;X;2;+X
2014;7;2;2014.02.17.;0;0 UAH;0;0 UAH;42;36 720 UAH;693;2 225 UAH;4908;600 UAH;1;1;1;1;1;X;2;2;2;1;X;1;2;+1
2014;7;1;2014.02.13.;0;0 UAH;1;1 086 690 UAH;3;271 675 UAH;44;18 525 UAH;353;4 425 UAH;2;X;X;2;2;X;1;X;X;1;2;X;2;+X
2014;6;2;2014.02.10.;13;451 480 UAH;9;91 885 UAH;537;2 825 UAH;4524;335 UAH;19887;145 UAH;2;1;X;1;2;2;2;1;1;1;X;X;1;+X
2014;6;1;2014.02.06.;3;3 247 775 UAH;4;159 305 UAH;144;5 810 UAH;1307;640 UAH;6785;235 UAH;1;X;2;2;1;2;2;X;X;2;1;1;1;+1
2014;5;2;2014.02.03.;0;0 UAH;5;578 310 UAH;51;29 550 UAH;578;2 605 UAH;3764;765 UAH;1;1;1;2;1;2;1;X;1;2;1;1;1;+X
2014;5;1;2014.01.30.;0;0 UAH;0;0 UAH;71;9 320 UAH;1128;585 UAH;7048;180 UAH;1;X;X;1;1;1;X;1;1;2;1;2;2;+1
2014;4;2;2014.01.27.;1;17 008 970 UAH;0;0 UAH;1;1 782 950 UAH;9;198 105 UAH;74;46 180 UAH;X;1;2;2;1;2;X;X;2;2;X;1;X;+1
2014;4;1;2014.01.23.;0;0 UAH;2;545 905 UAH;7;116 980 UAH;111;7 375 UAH;1277;1 230 UAH;1;2;2;1;2;1;2;1;1;2;2;2;1;+2
2014;3;2;2014.01.20.;0;0 UAH;2;996 640 UAH;64;23 360 UAH;1177;1 270 UAH;9098;315 UAH;1;1;1;2;X;2;1;1;1;2;1;X;2;+1
2014;3;1;2014.01.16.;288;8 895 UAH;47;2 410 UAH;4206;145 UAH;15668;115 UAH;28604;0 UAH;1;1;1;1;1;2;1;1;2;1;1;1;1;+2
2014;2;2;2014.01.13.;31;377 905 UAH;1268;3 860 UAH;10667;175 UAH;36751;150 UAH;75365;0 UAH;X;2;1;1;1;1;2;2;X;X;1;2;2;+1
2014;2;1;2014.01.09.;0;0 UAH;0;0 UAH;9;72 960 UAH;106;6 195 UAH;651;1 935 UAH;1;1;2;1;1;2;2;X;1;1;1;X;1;+1
2014;1;2;2014.01.06.;0;0 UAH;0;0 UAH;9;134 715 UAH;213;5 690 UAH;2826;820 UAH;1;2;X;1;2;2;1;1;2;1;2;X;1;+1
2014;1;1;2014.01.02.;1;2 935 825 UAH;1;521 925 UAH;56;13 980 UAH;718;1 090 UAH;4339;345 UAH;1;X;1;1;2;X;2;1;X;2;2;1;X;+2
2013;52;2;2013.12.30.;35;208 360 UAH;43;33 860 UAH;1194;1 660 UAH;6632;200 UAH;21348;120 UAH;1;2;X;1;X;1;2;1;X;X;1;2;1;+1
2013;52;1;2013.12.27.;0;0 UAH;0;0 UAH;0;0 UAH;13;50 615 UAH;142;8 880 UAH;2;2;2;1;2;1;2;X;1;1;X;X;X;+1
2013;51;2;2013.12.23.;1;17 653 090 UAH;0;0 UAH;7;254 680 UAH;100;17 830 UAH;1083;3 155 UAH;2;2;1;1;X;X;X;1;2;1;X;2;2;+1
2013;51;1;2013.12.19.;0;0 UAH;0;0 UAH;11;65 465 UAH;180;4 000 UAH;1760;785 UAH;2;1;2;X;2;1;1;1;1;1;2;1;X;+2
2013;50;2;2013.12.16.;0;0 UAH;0;0 UAH;35;42 685 UAH;761;1 965 UAH;6912;415 UAH;1;1;X;X;X;1;1;2;2;1;1;1;2;+1
2013;50;1;2013.12.12.;1;8 426 035 UAH;10;318 715 UAH;287;4 355 UAH;3035;410 UAH;15391;155 UAH;1;1;2;2;1;1;2;1;1;2;1;1;1;+X
2013;49;2;2013.12.09.;0;0 UAH;0;0 UAH;5;275 770 UAH;43;32 065 UAH;398;6 640 UAH;2;1;2;1;2;2;2;2;X;X;X;1;1;+X
2013;49;1;2013.12.05.;1;11 423 190 UAH;0;0 UAH;82;14 625 UAH;1630;735 UAH;13194;175 UAH;2;1;1;2;1;1;2;2;X;2;1;2;1;+2
2013;48;2;2013.12.02.;0;0 UAH;0;0 UAH;56;24 765 UAH;554;2 505 UAH;3424;775 UAH;2;1;X;X;1;1;1;X;X;2;X;X;X;+1
2013;48;1;2013.11.28.;7;3 076 015 UAH;21;258 285 UAH;792;2 100 UAH;7920;210 UAH;36571;85 UAH;1;1;X;1;1;2;2;2;1;1;1;1;1;+2
2013;47;2;2013.11.25.;0;0 UAH;0;0 UAH;3;586 805 UAH;61;28 860 UAH;546;6 180 UAH;2;X;X;1;2;1;2;X;2;X;1;2;1;+X
2013;47;1;2013.11.20.;0;0 UAH;0;0 UAH;1;957 430 UAH;16;59 840 UAH;166;11 055 UAH;X;1;2;1;1;X;1;X;2;2;1;2;2;+2
2013;46;2;2013.11.17.;0;0 UAH;0;0 UAH;3;347 100 UAH;42;24 795 UAH;424;4 705 UAH;X;1;1;1;1;1;2;1;X;2;X;X;X;+X
2013;46;1;2013.11.14.;1;1 674 030 UAH;1;297 605 UAH;27;16 535 UAH;403;1 110 UAH;2475;345 UAH;2;1;1;1;1;1;1;1;X;1;2;1;2;+1
2013;45;2;2013.11.11.;2;7 592 625 UAH;1;839 780 UAH;126;14 995 UAH;1564;1 210 UAH;11431;315 UAH;1;1;1;1;2;1;1;2;1;X;X;1;1;+1
2013;45;1;2013.11.07.;0;0 UAH;1;3 320 965 UAH;404;2 850 UAH;3498;330 UAH;16174;135 UAH;X;X;X;1;X;2;1;X;1;1;1;1;1;+2
2013;44;2;2013.11.04.;0;0 UAH;0;0 UAH;5;267 990 UAH;111;12 070 UAH;1114;2 305 UAH;1;2;2;1;2;2;1;1;2;2;1;2;2;+X
2013;44;1;2013.10.31.;1;2 889 445 UAH;0;0 UAH;15;43 615 UAH;137;4 775 UAH;830;1 510 UAH;2;1;X;X;X;2;X;1;1;1;X;2;X;+1
2013;43;2;2013.10.28.;28;218 915 UAH;11;51 865 UAH;1169;1 300 UAH;10622;145 UAH;38322;75 UAH;2;1;1;2;1;2;1;1;1;1;1;1;2;+1
2013;43;1;2013.10.24.;3;4 136 515 UAH;1;375 760 UAH;146;7 720 UAH;1565;720 UAH;9424;230 UAH;2;2;2;2;2;X;1;2;1;1;1;X;2;+1
2013;42;2;2013.10.21.;0;0 UAH;1;3 375 780 UAH;50;32 800 UAH;740;2 215 UAH;5550;565 UAH;1;1;2;X;X;1;X;2;1;1;1;1;1;+X
2013;42;1;2013.10.16.;0;0 UAH;0;0 UAH;11;81 080 UAH;257;3 470 UAH;2255;760 UAH;2;1;X;1;X;2;1;X;2;X;1;1;1;+1
2013;41;2;2013.10.12.;426;29 905 UAH;1552;2 550 UAH;16169;150 UAH;54610;100 UAH;96388;0 UAH;1;1;X;2;2;1;1;1;1;1;1;X;1;+1
2013;41;1;2013.10.09.;0;0 UAH;0;0 UAH;0;0 UAH;7;72 695 UAH;83;11 750 UAH;1;2;2;1;2;X;2;2;2;1;1;1;2;+X
2013;40;2;2013.10.07.;0;0 UAH;0;0 UAH;14;97 755 UAH;128;10 690 UAH;1101;2 380 UAH;X;1;1;X;2;X;2;1;X;1;X;X;2;+1
2013;40;1;2013.10.03.;2;1 362 765 UAH;8;108 480 UAH;175;4 650 UAH;1534;530 UAH;8132;190 UAH;2;1;1;2;2;2;X;1;2;X;X;1;1;+2
2013;39;2;2013.09.30.;4;6 786 720 UAH;3;402 015 UAH;145;14 555 UAH;1625;1 300 UAH;9680;420 UAH;1;1;1;1;X;X;X;2;2;1;2;X;X;+2
2013;39;1;2013.09.26.;0;0 UAH;1;3 971 900 UAH;228;5 700 UAH;2874;450 UAH;15113;165 UAH;1;1;1;1;2;1;X;1;2;X;X;2;1;+X
2013;38;2;2013.09.23.;0;0 UAH;0;0 UAH;21;79 945 UAH;444;3 780 UAH;3573;900 UAH;2;X;2;2;X;X;2;1;1;2;1;1;X;+2
2013;38;1;2013.09.19.;0;0 UAH;2;705 920 UAH;234;4 525 UAH;3733;285 UAH;20233;100 UAH;1;1;2;2;X;2;2;2;1;2;1;1;1;+1
2013;37;2;2013.09.16.;0;0 UAH;1;1 981 105 UAH;48;30 955 UAH;614;2 420 UAH;4204;675 UAH;2;1;1;1;2;1;1;1;X;X;1;X;1;+2
2013;37;1;2013.09.11.;25;424 690 UAH;12;96 030 UAH;542;1 725 UAH;3907;240 UAH;15094;120 UAH;2;2;1;2;1;1;1;X;2;1;2;1;X;+1
2013;36;2;2013.09.07.;0;0 UAH;0;0 UAH;3;458 430 UAH;64;21 490 UAH;685;3 850 UAH;1;X;2;2;X;X;2;2;1;1;X;X;2;+2
2013;36;1;2013.09.05.;0;0 UAH;0;0 UAH;5;70 820 UAH;69;5 130 UAH;471;1 440 UAH;X;X;X;1;1;X;1;2;1;1;1;X;2;+1
2013;35;2;2013.09.02.;521;14 430 UAH;347;2 975 UAH;6733;200 UAH;20927;185 UAH;44759;0 UAH;1;1;1;1;1;2;2;1;1;1;1;1;2;+2
2013;35;1;2013.08.30.;0;0 UAH;0;0 UAH;2;302 940 UAH;18;33 660 UAH;107;10 855 UAH;1;1;1;2;X;2;2;X;X;1;1;2;2;+2
2013;34;2;2013.08.26.;4;1 437 930 UAH;25;80 940 UAH;874;2 015 UAH;6960;205 UAH;26785;100 UAH;1;1;1;1;2;1;1;2;1;2;1;1;1;+X
2013;34;1;2013.08.22.;0;0 UAH;0;0 UAH;0;0 UAH;8;42 435 UAH;111;5 860 UAH;2;1;2;X;X;2;2;2;X;X;1;X;1;+X
2013;33;2;2013.08.19.;1;7 658 355 UAH;2;964 830 UAH;35;41 355 UAH;637;2 270 UAH;5673;490 UAH;2;1;2;2;1;2;1;X;1;2;2;1;1;+2
2013;33;1;2013.08.15.;0;0 UAH;0;0 UAH;1;723 500 UAH;8;90 435 UAH;107;12 960 UAH;X;X;1;1;2;X;2;1;1;X;1;X;1;+2
2013;32;2;2013.08.12.;8;838 485 UAH;8;149 065 UAH;439;2 685 UAH;3981;295 UAH;15965;140 UAH;2;1;1;1;X;2;1;X;2;1;1;1;1;+2
2013;32;1;2013.08.09.;0;0 UAH;0;0 UAH;1;610 265 UAH;20;30 515 UAH;200;5 850 UAH;1;X;2;X;X;1;X;2;1;2;X;2;X;+1
2013;31;2;2013.08.05.;1;2 956 180 UAH;11;102 825 UAH;360;2 570 UAH;3250;285 UAH;12938;135 UAH;1;1;2;1;2;2;1;X;1;2;X;2;2;+2
2013;31;1;2013.08.02.;2;22 168 780 UAH;2;1 570 540 UAH;61;26 250 UAH;601;2 665 UAH;3794;810 UAH;X;X;1;X;1;2;2;X;X;1;1;2;1;+1
2013;30;2;2013.07.29.;0;0 UAH;0;0 UAH;20;81 320 UAH;415;3 920 UAH;1941;1 605 UAH;1;X;1;2;1;1;2;1;1;X;1;1;X;+2
2013;30;1;2013.07.26.;0;0 UAH;0;0 UAH;1;1 484 125 UAH;59;25 155 UAH;682;4 170 UAH;1;1;X;1;1;1;2;1;X;2;2;2;2;+X
2013;29;2;2013.07.22.;0;0 UAH;2;4 887 660 UAH;25;57 335 UAH;298;4 810 UAH;2186;1 255 UAH;1;2;X;X;X;2;1;2;2;1;2;1;X;+1
2013;29;1;2013.07.19.;0;0 UAH;0;0 UAH;22;56 805 UAH;324;3 855 UAH;2591;925 UAH;2;1;2;2;X;1;2;X;2;X;1;1;1;+2
2013;28;2;2013.07.15.;0;0 UAH;0;0 UAH;1;1 231 635 UAH;60;20 525 UAH;610;3 870 UAH;1;1;2;1;X;1;1;2;2;X;X;2;X;+1
2013;28;1;2013.07.12.;0;0 UAH;0;0 UAH;2;421 380 UAH;32;26 335 UAH;256;6 310 UAH;X;1;2;1;1;X;X;1;2;2;1;2;1;+2
2013;27;2;2013.07.08.;0;0 UAH;0;0 UAH;16;66 675 UAH;200;5 335 UAH;1059;1 930 UAH;1;X;1;2;2;X;2;1;2;1;1;2;1;+X
2013;27;1;2013.07.05.;0;0 UAH;0;0 UAH;1;596 475 UAH;10;59 645 UAH;130;8 795 UAH;2;2;X;X;X;1;2;2;2;2;1;2;2;+X
2013;26;2;2013.07.01.;0;0 UAH;0;0 UAH;11;82 795 UAH;172;5 295 UAH;1254;1 390 UAH;1;2;1;1;1;X;2;X;1;X;1;1;X;+1
2013;26;1;2013.06.28.;0;0 UAH;1;699 350 UAH;45;11 655 UAH;547;960 UAH;3164;320 UAH;1;X;1;1;2;1;1;2;2;X;1;1;1;+X
2013;25;2;2013.06.24.;5;1 184 815 UAH;0;0 UAH;73;13 000 UAH;780;1 215 UAH;4352;420 UAH;1;2;1;1;1;X;2;1;X;1;1;2;X;+2
2013;25;1;2013.06.21.;0;0 UAH;1;749 440 UAH;41;13 710 UAH;547;1 030 UAH;4152;260 UAH;1;1;1;1;1;1;1;2;X;X;2;2;2;+2
2013;24;2;2013.06.17.;6;2 200 140 UAH;0;0 UAH;164;7 750 UAH;1432;885 UAH;7222;335 UAH;1;1;X;X;1;1;X;1;2;2;1;1;2;+1
2013;24;1;2013.06.13.;0;0 UAH;0;0 UAH;24;71 585 UAH;388;2 045 UAH;2726;560 UAH;X;2;1;X;2;1;X;1;1;1;1;X;2;+1
2013;23;2;2013.06.08.;0;0 UAH;0;0 UAH;0;0 UAH;11;84 005 UAH;111;15 955 UAH;2;X;X;2;1;X;1;2;2;1;X;2;1;+X
2013;23;1;2013.06.07.;1;2 363 840 UAH;0;0 UAH;22;24 330 UAH;103;5 195 UAH;676;1 515 UAH;1;1;2;1;1;X;1;2;1;2;1;1;1;+1
2013;22;2;2013.06.03.;1;4 525 310 UAH;3;441 495 UAH;157;8 435 UAH;1723;770 UAH;9928;255 UAH;1;1;1;2;1;X;1;X;1;1;2;1;1;+X
2013;22;1;2013.05.30.;1;37 798 765 UAH;0;0 UAH;30;45 510 UAH;477;2 860 UAH;3874;675 UAH;2;1;X;2;1;2;X;2;1;2;1;1;X;+2
2013;21;2;2013.05.27.;0;0 UAH;2;5 134 735 UAH;70;30 945 UAH;1200;1 805 UAH;8276;500 UAH;2;2;2;X;X;1;1;1;X;1;1;1;2;+X
2013;21;1;2013.05.24.;0;0 UAH;0;0 UAH;8;123 730 UAH;126;7 855 UAH;1010;1 880 UAH;1;2;1;1;1;X;X;1;X;2;1;1;2;+1
2013;20;2;2013.05.20.;0;0 UAH;0;0 UAH;4;457 815 UAH;60;30 520 UAH;713;4 925 UAH;2;2;1;X;2;1;2;X;2;2;2;1;1;+1
2013;20;1;2013.05.17.;0;0 UAH;0;0 UAH;21;41 155 UAH;281;3 075 UAH;1936;855 UAH;2;2;X;1;1;2;1;1;1;1;2;X;2;+1
2013;19;2;2013.05.13.;0;0 UAH;0;0 UAH;3;616 850 UAH;50;37 010 UAH;732;4 845 UAH;1;1;2;2;2;X;X;2;1;X;1;X;2;+2
2013;19;1;2013.05.09.;0;0 UAH;1;3 035 875 UAH;22;40 140 UAH;280;3 155 UAH;1935;875 UAH;2;2;2;2;X;2;2;X;1;2;X;2;1;+1
2013;18;2;2013.05.06.;0;0 UAH;0;0 UAH;2;696 900 UAH;100;13 940 UAH;901;2 965 UAH;2;X;2;X;X;X;1;2;1;1;1;X;2;+1
2013;18;1;2013.05.03.;5;445 420 UAH;0;0 UAH;84;6 005 UAH;637;790 UAH;3194;305 UAH;1;2;X;1;X;1;1;1;2;X;2;2;1;+1
2013;17;2;2013.04.29.;12;3 369 780 UAH;5;187 835 UAH;416;5 755 UAH;3761;635 UAH;18996;240 UAH;1;1;1;2;X;1;X;2;1;2;2;1;X;+1
2013;17;1;2013.04.26.;0;0 UAH;1;1 543 500 UAH;7;165 375 UAH;73;15 860 UAH;548;4 050 UAH;1;1;2;1;1;1;1;2;1;1;X;X;1;+2
2013;16;2;2013.04.22.;0;0 UAH;1;8 180 440 UAH;58;39 125 UAH;1007;2 255 UAH;7733;560 UAH;2;1;1;1;2;1;1;1;X;1;1;X;2;+1
2013;16;1;2013.04.18.;0;0 UAH;0;0 UAH;12;99 215 UAH;156;7 630 UAH;1086;2 100 UAH;1;1;X;1;1;1;X;1;X;2;2;2;X;+2
2013;15;2;2013.04.15.;0;0 UAH;0;0 UAH;9;297 290 UAH;141;13 255 UAH;1185;3 025 UAH;1;X;2;2;X;X;1;1;2;1;2;X;2;+X
2013;15;1;2013.04.11.;0;0 UAH;0;0 UAH;0;0 UAH;18;44 805 UAH;79;19 565 UAH;1;1;X;2;2;X;2;1;1;2;2;X;1;+X
2013;14;2;2013.04.08.;0;0 UAH;17;186 010 UAH;316;5 465 UAH;3062;565 UAH;15994;205 UAH;2;2;X;1;1;2;1;X;1;X;X;1;1;+2
2013;14;1;2013.04.05.;0;0 UAH;0;0 UAH;5;129 030 UAH;127;5 080 UAH;1020;1 210 UAH;X;1;1;2;X;2;2;X;1;2;1;1;X;+1
2013;13;2;2013.03.31.;2;2 892 680 UAH;2;514 255 UAH;52;29 670 UAH;674;2 290 UAH;4757;620 UAH;2;1;X;1;1;X;2;X;1;2;2;1;1;+2
2013;13;1;2013.03.27.;3;4 250 130 UAH;16;260 995 UAH;277;4 985 UAH;2306;600 UAH;10766;245 UAH;X;1;X;1;1;2;X;1;X;2;X;1;1;+X
2013;12;2;2013.03.23.;0;0 UAH;0;0 UAH;3;606 280 UAH;87;20 905 UAH;912;3 820 UAH;X;1;2;2;X;1;1;2;X;2;2;1;1;+X
2013;12;1;2013.03.20.;0;0 UAH;0;0 UAH;4;129 995 UAH;38;13 685 UAH;316;3 155 UAH;2;1;X;X;1;2;2;X;2;1;X;2;1;+X
2013;11;2;2013.03.18.;4;8 789 465 UAH;0;0 UAH;109;19 315 UAH;1284;1 640 UAH;8501;475 UAH;1;1;X;X;2;2;1;2;1;1;2;1;1;+1
2013;11;1;2013.03.15.;0;0 UAH;0;0 UAH;2;672 600 UAH;74;18 180 UAH;812;3 175 UAH;1;2;2;1;1;X;1;X;1;2;X;1;1;+1
2013;10;2;2013.03.11.;0;0 UAH;0;0 UAH;3;619 700 UAH;39;47 670 UAH;348;10 240 UAH;1;1;1;2;X;X;2;X;1;1;2;1;X;+2
2013;10;1;2013.03.08.;0;0 UAH;0;0 UAH;3;335 325 UAH;63;15 970 UAH;532;3 625 UAH;2;1;1;X;X;1;X;2;1;2;1;1;X;+1
2013;9;2;2013.03.04.;0;0 UAH;1;2 267 875 UAH;72;23 625 UAH;1346;1 265 UAH;9391;345 UAH;1;1;2;2;X;1;2;X;1;2;1;2;1;+X
2013;9;1;2013.02.28.;0;0 UAH;1;873 755 UAH;45;14 565 UAH;903;725 UAH;6989;180 UAH;2;2;1;1;1;2;1;1;1;1;2;2;X;+X
2013;8;2;2013.02.25.;3;1 794 275 UAH;7;206 040 UAH;116;13 320 UAH;1054;1 465 UAH;6305;470 UAH;1;1;X;1;X;1;X;X;1;2;X;1;1;+X
2013;8;1;2013.02.22.;1;57 145 865 UAH;0;0 UAH;5;533 265 UAH;50;53 325 UAH;494;10 345 UAH;1;X;2;2;2;2;X;1;1;X;1;X;1;+1
2013;7;2;2013.02.18.;0;0 UAH;1;18 579 755 UAH;33;91 560 UAH;343;8 810 UAH;2372;2 440 UAH;X;1;1;1;2;1;X;2;X;1;1;X;1;+1
2013;7;1;2013.02.15.;0;0 UAH;0;0 UAH;2;1 112 895 UAH;27;82 435 UAH;319;13 375 UAH;X;X;1;1;2;2;2;X;2;X;1;X;X;+1
2013;6;2;2013.02.11.;0;0 UAH;0;0 UAH;6;446 630 UAH;144;18 610 UAH;1426;3 600 UAH;2;X;2;1;2;X;1;X;1;X;X;1;1;+1
2013;6;1;2013.02.07.;0;0 UAH;0;0 UAH;33;39 355 UAH;588;2 210 UAH;4263;585 UAH;1;2;1;1;X;2;X;2;1;1;1;1;1;+2
2013;5;2;2013.02.04.;0;0 UAH;0;0 UAH;8;255 460 UAH;79;25 870 UAH;736;5 320 UAH;2;2;1;1;2;1;2;1;2;1;1;1;X;+1
2013;5;1;2013.01.31.;0;0 UAH;0;0 UAH;10;94 315 UAH;133;7 090 UAH;1102;1 640 UAH;1;X;X;X;2;X;1;X;1;1;X;1;1;+X
2013;4;2;2013.01.28.;0;0 UAH;0;0 UAH;4;430 550 UAH;115;14 975 UAH;1580;2 090 UAH;X;2;1;1;X;1;2;2;X;X;1;2;2;+X
2013;4;1;2013.01.24.;0;0 UAH;1;823 295 UAH;13;47 500 UAH;109;5 665 UAH;701;1 690 UAH;X;1;X;1;X;1;1;X;X;1;1;X;1;+X
2013;3;2;2013.01.21.;28;205 550 UAH;20;54 640 UAH;686;2 975 UAH;4343;340 UAH;16786;155 UAH;1;1;1;X;X;2;X;X;1;X;1;1;X;+X
2013;3;1;2013.01.17.;0;0 UAH;0;0 UAH;0;0 UAH;11;51 610 UAH;102;9 940 UAH;1;X;2;2;X;2;X;2;1;1;X;X;X;+X
2013;2;2;2013.01.14.;5;951 425 UAH;0;0 UAH;150;9 445 UAH;1534;925 UAH;8859;285 UAH;2;X;1;1;2;1;1;X;1;1;1;1;X;+2
2013;2;1;2013.01.10.;5;267 050 UAH;13;39 270 UAH;405;4 835 UAH;5304;105 UAH;17780;55 UAH;1;1;2;1;1;1;1;2;1;1;1;1;1;+X
2013;1;2;2013.01.07.;1;4 726 460 UAH;0;0 UAH;0;0 UAH;115;12 240 UAH;1442;1 745 UAH;1;2;X;X;X;1;1;1;2;1;1;1;2;+1
2013;1;1;2013.01.02.;10;93 050 UAH;32;11 980 UAH;673;580 UAH;4302;90 UAH;13840;50 UAH;1;X;1;1;2;2;1;X;1;1;1;1;1;+X
2012;52;2;2012.12.30.;1;5 753 060 UAH;0;0 UAH;19;69 135 UAH;225;5 840 UAH;1814;1 295 UAH;1;2;2;2;1;X;X;2;2;1;1;X;1;+1
2012;52;1;2012.12.27.;0;0 UAH;0;0 UAH;7;57 165 UAH;80;5 000 UAH;762;940 UAH;1;2;1;X;2;X;1;2;1;1;X;2;2;+1
2012;51;2;2012.12.23.;3;1 798 265 UAH;3;425 905 UAH;128;10 860 UAH;1288;1 080 UAH;7893;315 UAH;2;X;2;2;1;1;2;1;X;1;2;1;1;+1
2012;51;1;2012.12.20.;0;0 UAH;0;0 UAH;4;149 290 UAH;80;7 465 UAH;690;1 545 UAH;2;2;2;1;1;1;1;1;X;1;X;2;2;+2
2012;50;2;2012.12.17.;2;3 611 755 UAH;0;0 UAH;13;121 815 UAH;199;7 960 UAH;1961;1 440 UAH;1;1;1;2;2;2;X;1;1;1;1;1;2;+1
2012;50;1;2012.12.13.;0;0 UAH;0;0 UAH;10;56 810 UAH;184;3 090 UAH;2299;440 UAH;2;2;2;X;1;1;1;1;X;2;1;X;2;+1
2012;49;2;2012.12.10.;5;1 220 970 UAH;2;280 095 UAH;455;3 350 UAH;3804;400 UAH;14035;195 UAH;2;2;1;1;1;1;1;1;1;2;2;2;1;+1
2012;49;1;2012.12.06.;0;0 UAH;2;479 645 UAH;47;15 875 UAH;506;1 475 UAH;3257;410 UAH;1;X;1;2;X;1;1;1;1;2;1;2;2;+X
2012;48;2;2012.12.03.;13;652 385 UAH;70;26 470 UAH;1515;1 130 UAH;10801;160 UAH;41013;75 UAH;1;X;1;1;2;X;2;X;1;1;2;1;1;+X
2012;48;1;2012.11.29.;0;0 UAH;1;1 087 140 UAH;14;60 395 UAH;207;4 085 UAH;1961;770 UAH;X;2;1;1;2;1;1;2;1;X;X;1;2;+1
